ticker,market,date_pulling,industry,sector,enterpriseValue,totalCashPerShare,profitMargins,priceToBook,debtToEquity,returnOnEquity,currentRatio,trailingEps,Total Non Current Assets,Working Capital,Operating Income,ttm_latest,Free Cash Flow,avg_MF_ROC,avg_growth,beta,price_current,price_past,MF_EarningYield,current_MF_ROC,FCF_Yield,PE_offset_Cash,PE,PEG,PriceIndex_6m,percenFCFpersharetoprice
TER,US,2025-02-03,Semiconductor Equipment & Materials,Technology,19405035520.0,3.387,0.18745,6.303969,2.738,0.19206,3.091,3.32,1930862000.0,1243970000.0,524084000.0,2024-09-30,113338250.0,0.3015,-0.26899446286048817,2.0218566536294666,115.79000091552734,116.15087127685547,0.027007628997115073,0.16507456142561244,0.00584066181601094,33.85632557696607,34.87650629985764,-1.2965510861815048,0.9968930895019464,0.02925123044494083
INVH,US,2025-02-03,REIT - Residential,Real Estate,27104837632.0,1.721,0.17238002,1.9280903,90.848,0.04369,1.514,0.72,18099101000.0,384853000.0,730651000.0,2024-09-30,202540000.0,0.0323,0.12459617690447689,0.5962176928830324,31.149999618530273,34.09135818481445,0.026956479500817695,0.03952893412307778,0.007472466824921359,40.87361058129205,43.263888359069824,3.4723287209878513,0.913721285308182,0.055248796824261426
BF-B,US,2025-02-03,Beverages - Wineries & Distilleries,Consumer Defensive,22131085312.0,0.88,0.24150999,4.2609515,91.429,0.29046,2.475,2.12,4136000000.0,2643000000.0,1103000000.0,2024-10-31,114500000.0,0.1882,0.02871899987755039,0.1135110468599782,33.0099983215332,43.92704772949219,0.049839399399085375,0.16270836406549638,0.005173718251310314,15.155659585628868,15.57075392525151,5.421760504070741,0.7514731817356033,0.02665858966208899
CBOE,US,2025-02-03,Financial Data & Stock Exchanges,Financial Services,22198151168.0,7.615,0.19729,5.171505,38.137,0.19518,1.388,7.34,5393500000.0,928200000.0,1175600000.0,2024-09-30,391950000.0,0.1579,0.1271390124413928,-0.46755986023768153,204.3300018310547,196.27000427246094,0.05295936544907846,0.18596263663255136,0.017656875882754598,26.80040896880854,27.837874908863036,2.189561990006446,1.0410658653036198,0.03726814433396951
DLTR,US,2025-02-03,Discount Stores,Consumer Defensive,25809928192.0,2.653,-0.0344,2.1595006,146.319,-0.12983,1.015,-4.7,16701300000.0,218200000.0,135100000.0,2024-10-31,213425000.0,0.0861,-3.5994260647907836,0.250723990224981,73.3499984741211,96.5,0.005234419832360299,0.007984869529241408,0.008269104757375995,-15.041914568961934,-15.606382654068318,0.04335797533592467,0.7601036111307885,0.036169053240485284
MKC,US,2025-02-03,Packaged Foods,Consumer Defensive,24107169792.0,0.748,0.11868,3.8417563,84.828,0.15067,0.714,2.92,10931300000.0,-743800000.0,1069800000.0,2024-11-30,161750000.0,0.1043,-0.01392803904312386,0.017200140785858898,77.2300033569336,75.44926452636719,0.04437683930674494,0.10501104294478528,0.006709622132983731,26.192466903059447,26.448631286621094,-18.98948675023892,1.0236018050241442,0.009685355010836545
MOH,US,2025-02-03,Healthcare Plans,Healthcare,11070451712.0,161.084,0.030469999,3.8549783,53.019,0.26454002,1.545,19.65,2877000000.0,4544000000.0,1643000000.0,2024-09-30,23500000.0,0.2301,0.10886726415696742,0.46562627690663383,310.4100036621094,346.9700012207031,0.14841309485312534,0.2213987333243498,0.0021227679422084274,7.599287718173506,15.796946751252387,1.451028173949147,0.8946306671182838,0.5189394610340741
CPAY,US,2025-02-03,Software - Infrastructure,Technology,33125466112.0,18.962,0.26142,8.560113,253.558,0.32836,1.052,14.0,8857463000.0,431276000.0,1722860000.0,2024-09-30,580356250.0,0.1648,0.16182936937824122,0.9031078008781885,380.489990234375,265.9100036621094,0.05201013607400617,0.18547835179780592,0.01751994215078413,25.82342787388393,27.1778564453125,1.6794143454758284,1.4308976157131037,0.049835739406231816
CCL,US,2025-02-03,Travel Services,Consumer Cyclical,61533511680.0,1.172,0.063930005,4.00958,352.355,0.20120001,0.296,1.44,45680000000.0,-8239000000.0,3575000000.0,2024-11-30,324250000.0,-0.0297,1.0409625812997463,1.4852058760054907,27.670000076293945,14.399999618530273,0.05809842315828642,0.095483560802329,0.005269486352188635,18.401388941870795,19.215277830759685,0.18459143657947322,1.9215278339790725,0.042356342492535864
WAT,US,2025-02-03,Diagnostics & Research,Healthcare,26269452288.0,5.582,0.21431999,15.310151,120.473,0.4964,2.019,10.47,2863896000.0,831684000.0,809881000.0,2024-09-30,155035250.0,0.3077,0.06439276410969434,0.7509472557646987,415.4800109863281,328.8299865722656,0.030829763449996144,0.2191485504305143,0.005901731345606348,39.1497622718556,39.6829045832214,6.162634130074117,1.2635101053809148,0.013435062704337135
HUBB,US,2025-02-03,Electrical Equipment & Parts,Industrials,24363079680.0,8.303,0.1333,6.838503,64.783,0.25344,1.66,13.87,4615900000.0,922400000.0,1059100000.0,2024-09-30,182500000.0,0.1486,0.21226240705523367,1.4746012183128814,423.010009765625,362.2508239746094,0.043471515666774686,0.19123196648791146,0.007490842799722765,29.89956811576244,30.49819825274874,1.4368158109510498,1.167726839443364,0.019628377126584787
ARE,US,2025-02-03,REIT - Office,Real Estate,35024240640.0,3.219,0.09618,0.9092714,58.757,0.02132,2.771,1.8,36743809000.0,-1174189000.0,861519000.0,2024-12-31,376131000.0,0.0203,0.14731980976376643,0.5924101236910434,97.3499984741211,109.43810272216797,0.024597792393422753,0.024220641097655808,0.010739162166743267,52.2949991522895,54.083332485622826,3.6711513931729716,0.8895439161739206,0.033066256296405784
ATO,US,2025-02-03,Utilities - Regulated Gas,Utilities,29742475264.0,6.108,0.2509,1.8133402,64.648,0.090179995,1.735,6.83,24062151000.0,-73561000.0,1355362000.0,2024-09-30,-300844500.0,0.0532,0.12232379448034277,0.21734486069005918,142.50999450683594,125.73921966552734,0.04556991265755601,0.0565002778404233,-0.010114978572887618,19.971009444631907,20.86529934214289,1.705743304545373,1.1333774369359035,0.04286015181698018
LDOS,US,2025-02-03,Information Technology Services,Technology,22955503616.0,8.911,0.07366,4.0778522,110.135,0.27035,1.233,8.79,8673000000.0,883000000.0,1763000000.0,2024-09-30,314000000.0,0.1187,0.09061719862902802,0.653207854403017,142.02999877929688,141.93653869628906,0.07680075460296971,0.18449141900376725,0.013678636951408106,15.14436846180852,16.158134104584402,1.7831200201556836,1.0006584638731242,0.06274026668018896
CMS,US,2025-02-03,Utilities - Regulated Electric,Utilities,36228800512.0,1.379,0.14005,2.4946961,187.096,0.11501,1.234,3.5,32114000000.0,512000000.0,1553000000.0,2024-09-30,77500000.0,0.0432,-0.00022201884406672368,-0.04781234479525984,66.0,64.01222229003906,0.04286644818631526,0.04760007356096365,0.002139182056947478,18.463142857142856,18.857142857142858,-849.3487539947596,1.031053096406407,0.020893939393939395
TDY,US,2025-02-03,Scientific & Technical Instruments,Technology,24630421504.0,12.044,0.16876,2.478241,29.147,0.103140004,1.998,17.23,11540700000.0,1493800000.0,1023500000.0,2024-09-30,232250000.0,0.079,0.21633985716949047,0.7807160253161824,511.3299865722656,399.7300109863281,0.04155430307328613,0.07852238290690092,0.009429396080870253,28.977712511448964,29.676725860259175,1.3717641422407467,1.2791883834555382,0.023554261076565743
GPC,US,2025-02-03,Auto Parts,Consumer Cyclical,21088770048.0,7.754,0.046690002,3.4291806,127.177,0.24416,1.174,7.77,9549676000.0,1586094000.0,1612450000.0,2024-09-30,225245500.0,0.1585,0.17335284819924238,0.5769182293426373,116.25,136.2405548095703,0.07646012528610792,0.1447991472525025,0.010680826785408552,13.963449163449164,14.961389961389962,0.8630599448930976,0.853270159993755,0.0667010752688172
BALL,US,2025-02-03,Packaging & Containers,Consumer Cyclical,21382326272.0,4.852,0.30424,2.492255,90.836,0.14048,1.094,2.4,13217000000.0,483000000.0,1290000000.0,2024-09-30,-60250000.0,0.101,0.033646483243932414,0.6766402929955114,55.70000076293945,62.282501220703125,0.06033019904336815,0.09416058394160584,-0.002817747668498396,21.186666984558105,23.208333651224773,6.897699674277255,0.8943122012001726,0.08710951406715826
LH,US,2025-02-03,Diagnostics & Research,Healthcare,27167186944.0,18.141,0.03426,2.5422845,95.001,0.05432,1.439,5.27,13702600000.0,1497900000.0,1136600000.0,2024-09-30,210800000.0,0.1335,-0.42412016616878967,0.449604497741164,249.8000030517578,227.17672729492188,0.041837235571827336,0.07477385612315385,0.007759360600511352,43.958065095210216,47.400380085722546,-1.117616747958604,1.0995844778037773,0.07262209679093254
EQT,US,2025-02-03,Oil & Gas E&P,Energy,44360613888.0,0.149,0.06797,1.5233264,67.324,0.018229999,0.512,0.75,38863297000.0,-1031658000.0,-387766000.0,2024-09-30,124958000.0,0.139,-2.9461547148739378,1.0017063282197738,51.119998931884766,29.928579330444336,-0.008741222584949273,-0.010249780613522982,0.0028168681415340472,67.96133190917969,68.15999857584636,-0.23135240736589366,1.7080663391156632,0.002914710546033778
HOLX,US,2025-02-03,Medical Instruments & Supplies,Healthcare,17917896704.0,9.3,0.17592,3.2824461,49.407,0.13846,3.987,3.32,5332700000.0,2786100000.0,931000000.0,2024-09-30,286250000.0,0.1845,-0.4940015663184402,0.11016438814966945,72.13999938964844,82.36000061035156,0.05195922352829298,0.11467211903236932,0.015975647405986965,18.927710659532664,21.72891547880977,-0.43985519399756345,0.8759106223292256,0.1289159977638492
OMC,US,2025-02-03,Advertising Agencies,Communication Services,22212030464.0,18.114,0.094519995,4.3319507,155.236,0.33923998,0.983,7.32,13687100000.0,-256200000.0,2236000000.0,2024-09-30,375425000.0,0.1662,0.07591240332850165,0.7722134096182438,86.79000091552734,88.57328796386719,0.10066616843624368,0.16648176965058187,0.016901876692833984,9.381967338186795,11.856557502121222,1.5618735519165976,0.9798665366349805,0.208710678752387
ESS,US,2025-02-03,REIT - Residential,Real Estate,24864151552.0,1.126,0.31354,3.3789473,113.371,0.10176,0.826,8.57,12217496000.0,-14302000.0,770136000.0,2024-09-30,227513250.0,0.0605,0.048764974868256365,0.5482979473575791,284.57000732421875,268.03228759765625,0.030973749431560737,0.06310937939690216,0.009150251900781206,33.07397985113405,33.20536841589484,6.809265975344514,1.0617004759940984,0.0039568470710868555
BLDR,US,2025-02-03,Building Products & Equipment,Industrials,23260649472.0,2.851,0.07401,4.2655926,97.541,0.27435,1.774,10.24,7419729000.0,1515525000.0,1781539000.0,2024-09-30,432573000.0,0.2841,0.13552955477657236,1.1428626666087438,167.27999877929688,149.64999389648438,0.07659025179604409,0.19938314008756775,0.018596772223437252,16.057519412040712,16.33593738079071,1.205341329994138,1.1178082566111396,0.017043280851295948
COO,US,2025-02-03,Medical Instruments & Supplies,Healthcare,23358732288.0,0.551,0.09445,2.4067934,36.711,0.0465,1.987,1.96,10363700000.0,928700000.0,705700000.0,2024-10-31,72025000.0,0.0548,0.09865312540322578,0.4048727267477178,96.55000305175781,91.41000366210938,0.03021139980111578,0.062493358364918,0.0030834293193642685,48.97908318967235,49.26020563865195,4.993273698862583,1.0562301628238424,0.00570688744260965
BAX,US,2025-02-03,Medical Instruments & Supplies,Healthcare,28468731904.0,2.781,0.00717,2.0601778,166.129,0.01627,1.43,0.25,17812000000.0,2664000000.0,897000000.0,2024-09-30,137250000.0,0.0461,-0.6816222620199892,0.3456870383512464,32.560001373291016,34.2013053894043,0.03150825273934899,0.04380738425473725,0.004821078805435506,119.11600549316407,130.24000549316406,-1.9107357953244881,0.9520104862248397,0.0854115443091245
BBY,US,2025-02-03,Specialty Retail,Consumer Cyclical,22488889344.0,7.382,0.02962,5.8981233,131.896,0.4241,1.013,5.84,7063000000.0,7000000.0,1779000000.0,2024-10-31,257500000.0,0.3197,-0.18402228322525546,0.4369202995423045,85.86000061035156,78.62525939941406,0.0791057296244216,0.25162659123055164,0.01145009858251184,13.43801380314239,14.702054899032802,-0.7989279690132154,1.09201548288935,0.08597717152950965
MAA,US,2025-02-03,REIT - Residential,Real Estate,22868713472.0,0.43,0.23878999,3.0229883,79.953,0.08611,0.081,4.44,11676870000.0,-1136790000.0,671216000.0,2024-09-30,152483250.0,0.0523,0.14276130017752173,0.29854292460960563,152.5800018310547,143.6642608642578,0.02935084218103583,0.0636822490910885,0.006667766867895628,34.26801843041772,34.36486527726456,2.4071555270603673,1.0620595610429582,0.002818193700614322
J,US,2025-02-03,Engineering & Construction,Industrials,20560537600.0,9.806,0.03717,2.622249,47.856,0.093260005,1.141,4.79,6863425000.0,815839000.0,692435000.0,2024-09-30,233389750.0,0.0645,-0.016516244520506013,0.7508296209674673,140.1300048828125,116.82817077636719,0.03367786453210251,0.09016944853048417,0.01135134472359322,27.207516676996345,29.254698305388832,-17.71268175950482,1.1994538984184708,0.06997787524663637
WBD,US,2025-02-03,Entertainment,Communication Services,63540043776.0,1.367,-0.28342,0.70939577,111.154,-0.27295,0.797,-4.58,93828000000.0,-3190000000.0,-712000000.0,2024-09-30,1327000000.0,0.0285,-0.5883814452171884,0.8835189560710129,10.4399995803833,7.880000114440918,-0.011205532097365863,-0.007855424876983165,0.02088446782753441,-1.9810042751928603,-2.2794758909133845,0.03874146456253332,1.3248730239547735,0.13093870258084925
CLX,US,2025-02-03,Household & Personal Products,Consumer Defensive,22411620352.0,2.246,0.0478,328.96906,1287.5,2.08451,0.998,2.87,3921000000.0,-3000000.0,1126000000.0,2024-09-30,167250000.0,0.2173,-0.16598997362530496,-0.025193520400651755,158.67999267578125,139.3002166748047,0.05024179342300506,0.2873915262889229,0.0074626464920049705,54.506617657066634,55.28919605427918,-3.330875645482385,1.1391223679588274,0.014154273403510175
STLD,US,2025-02-03,Steel,Basic Materials,20729755648.0,10.907,0.09799,2.148045,40.575,0.19703,2.393,9.85,9216245000.0,3751280000.0,2416275000.0,2024-09-30,108123750.0,0.3251,0.11221290780770522,1.1530390521561271,128.1999969482422,120.47771453857422,0.1165607082413015,0.18633278131331923,0.005215871901048276,11.90791847190276,13.01522811657281,1.159869071290487,1.0640971854358632,0.08507800514537806
ULTA,US,2025-02-03,Specialty Retail,Consumer Cyclical,20024999936.0,8.786,0.10684,8.773851,82.149,0.54978,1.759,24.98,3003624000.0,1138455000.0,1580812000.0,2024-10-31,248880750.0,0.3423,0.3164966503193979,0.7983317966947163,412.1499938964844,327.2799987792969,0.07894192284905284,0.38164699417852727,0.01242850191238073,16.147477738049815,16.499199115151495,0.5213072270591506,1.2593192233981279,0.02131748181514396
ALGN,US,2025-02-03,Medical Instruments & Supplies,Healthcare,15442899968.0,13.957,0.111490004,4.163413,3.235,0.11401,1.259,5.85,3768587000.0,533774000.0,679533000.0,2024-09-30,93254500.0,0.1699,0.038194241548454834,1.529235673908359,219.11000061035156,207.94000244140625,0.04400293995351223,0.15794420784308894,0.006038665030093912,35.068888993222494,37.454700959034454,9.806373798918832,1.0537174090497226,0.06369859869983781
CTRA,US,2025-02-03,Oil & Gas E&P,Energy,21945913344.0,1.144,0.22549999,1.5839404,18.111,0.095979996,1.606,1.65,18391000000.0,655000000.0,1639000000.0,2024-09-30,281000000.0,0.1372,0.02118235853240395,0.49518955048714797,27.719999313354492,22.85707664489746,0.07468360848367706,0.08605481465924604,0.012804206213491919,16.106666250517875,16.799999583851207,7.931127951663749,1.21275348304625,0.041269842292126685
ZBRA,US,2025-02-03,Communication Equipment,Technology,21911275520.0,13.106,0.082040004,5.793169,69.307,0.11873999,1.366,7.37,5557000000.0,571000000.0,629000000.0,2024-09-30,192000000.0,0.1765,-0.11922506277105684,1.3179011096803792,391.94000244140625,317.8599853515625,0.028706681152626937,0.10264360313315928,0.008762611734983104,51.40217129462771,53.180461660977784,-4.460510267299931,1.2330586437544477,0.03343879144349218
HRL,US,2025-02-03,Packaged Foods,Consumer Defensive,19756959744.0,1.025,0.065170005,2.0791802,36.305,0.10005,2.289,1.47,10188253000.0,1847177000.0,1016844000.0,2024-10-31,252574250.0,0.0958,-0.030551777878035296,0.015629908672545274,29.979999542236328,31.502138137817383,0.05146763536372573,0.08448755050712771,0.012784064616860111,19.697278600160768,20.394557511725395,-6.675407759620998,0.9516814195620019,0.03418946016179762
PKG,US,2025-02-03,Packaging & Containers,Consumer Cyclical,23241342976.0,8.653,0.09458,4.414908,64.596,0.18972,2.945,8.93,5512400000.0,2140900000.0,1119400000.0,2024-09-30,147900000.0,0.1675,0.05320358001151516,0.6285334399300613,212.66000366210938,189.49339294433594,0.048164170252809405,0.1462637032391256,0.0063636598002416575,22.845129189485935,23.814110152531846,4.47603528698212,1.1222555064206312,0.0406893626022341
FOXA,US,2025-02-03,Entertainment,Communication Services,27761758208.0,8.872,0.13399,2.1015875,70.271,0.17711,2.593,4.09,14745000000.0,4788000000.0,2662000000.0,2024-09-30,414750000.0,0.1378,-0.040292758951543814,0.26051086187015193,51.18000030517578,36.120731353759766,0.09588729863776789,0.1362821891158552,0.014939615743807,10.344254353343713,12.513447507377942,-3.105631838819141,1.4169148405088567,0.17334896340558997
FOX,US,2025-02-03,Entertainment,Communication Services,26583377920.0,8.872,0.13399,1.9923668,70.271,0.17711,2.593,4.09,14745000000.0,4788000000.0,2662000000.0,2024-09-30,414750000.0,0.1378,-0.040292758951543814,0.25858466979198114,48.599998474121094,33.7983283996582,0.10013776307928289,0.1362821891158552,0.015601854709666633,9.71344705968731,11.882640213721539,-2.9490758446230094,1.4379408916155918,0.1825514460607284
JBHT,US,2025-02-03,Integrated Freight & Logistics,Industrials,20556838912.0,1.19,0.046469998,4.293222,47.555,0.14192,0.944,5.56,6399550000.0,-115045000.0,827464000.0,2024-09-30,108899750.0,0.1787,0.06402150531291953,0.795437344380893,171.22000122070312,160.61279296875,0.04025249229914284,0.13166733099902062,0.005297494934225031,30.580935471349484,30.7949642483279,4.810096872575953,1.0660421131834557,0.0069501225996727225
AVY,US,2025-02-03,Packaging & Containers,Consumer Cyclical,18407925760.0,3.119,0.077649996,6.156586,131.956,0.30241,0.921,8.73,5367200000.0,-264300000.0,1104400000.0,2024-09-30,160325000.0,0.1968,0.02802917112292956,0.5122214440189454,185.72999572753906,200.59658813476562,0.05999589602864631,0.2164259538693684,0.008709563591807967,20.917639831333226,21.2749135999472,7.590275683372967,0.9258881093369403,0.01679319480831459
SWKS,US,2025-02-03,Semiconductors,Technology,12786863104.0,9.856,0.17848,2.17456,15.691,0.12777,5.754,3.69,4942300000.0,2738300000.0,787300000.0,2024-09-30,410400000.0,0.1663,-0.2854539738197183,1.424655376492205,88.76000213623047,98.2705307006836,0.061571004052879554,0.10250501262922168,0.03209544019217803,21.38319841090257,24.054201120929665,-0.8426647840650264,0.9032209504045452,0.111041006791244
NRG,US,2025-02-03,Utilities - Independent Power Producers,Utilities,31206899712.0,5.46,0.03428,11.220821,433.016,0.31931,1.17,4.04,15113000000.0,1263000000.0,793000000.0,2024-09-30,297250000.0,0.1027,1.040292297023415,1.5198515166491964,102.44000244140625,68.5790786743164,0.025411047150418066,0.04842452369320958,0.00952513715695053,24.004951099357985,25.356436247872836,0.2437433817440072,1.4937500535388661,0.0532994911155241
EXPE,US,2025-02-03,Travel Services,Consumer Cyclical,24820828160.0,38.318,0.07966,16.67089,255.417,0.38564998,0.733,7.69,12573000000.0,-3955000000.0,1528000000.0,2024-09-30,476750000.0,0.0414,2.5991311408718087,1.1916441538004259,170.9499969482422,112.12000274658203,0.0615612013487305,0.17730331863541424,0.01920765886322465,17.24733380341251,22.230168653867644,0.08552923053513618,1.5247056079246626,0.2241474155252625
DRI,US,2025-02-03,Restaurants,Consumer Cyclical,25586800640.0,1.638,0.091120005,10.552847,326.282,0.48619,0.353,8.75,11639600000.0,-1521400000.0,1346900000.0,2024-11-30,258375000.0,0.1258,0.18775773225340464,0.7699586006793601,195.24000549316406,138.90652465820312,0.05264042265191933,0.13311656223438953,0.010097979955965296,22.125943484933035,22.313143484933036,1.1884007767423612,1.4055495663258188,0.008389674011033313
EXPD,US,2025-02-03,Integrated Freight & Logistics,Industrials,15150582784.0,9.239,0.073860005,6.61252,23.009,0.30290002,1.719,5.13,1087872000.0,1707299000.0,939617000.0,2024-09-30,147717250.0,0.4127,-0.16002483180617308,0.26235368505610557,113.58000183105469,120.56210327148438,0.06201853838865503,0.3361572512021626,0.009749938474709964,20.339376575254324,22.14035123412372,-1.383557225727366,0.9420870966002705,0.08134354508765206
DGX,US,2025-02-03,Diagnostics & Research,Healthcare,23667464192.0,6.845,0.08816,2.6503003,100.708,0.13224,1.254,7.68,13472000000.0,531000000.0,1252000000.0,2024-09-30,255750000.0,0.1479,-0.20890254439403302,0.262777017517078,163.10000610351562,144.3648223876953,0.05289962582570198,0.08940941226879955,0.01080597388572147,20.3457039197286,21.236979961395264,-1.0165974772110944,1.1297766547691688,0.041968116148663075
CNP,US,2025-02-03,Utilities - Regulated Electric,Utilities,40441757696.0,1.04,0.11246,1.9993813,188.828,0.09573,1.113,1.5,38623000000.0,434000000.0,1828000000.0,2024-09-30,-380250000.0,0.0449,0.11394594226276789,0.09150357381764672,32.56999969482422,25.557615280151367,0.045200804914095095,0.046803389917300355,-0.009402410321982855,21.01999979654948,21.713333129882812,1.9055819539242773,1.2743755369116472,0.03193122535292099
TXT,US,2025-02-03,Aerospace & Defense,Industrials,17732540416.0,6.948,0.06301,2.0167596,56.941,0.12597999,1.833,4.34,8462000000.0,3631000000.0,1157000000.0,2024-09-30,182000000.0,0.0661,0.19678948532604,0.8934866493033352,76.51000213623047,84.83954620361328,0.06524727832883119,0.09567518399073845,0.010263616815771199,16.02811109129734,17.629032750283518,0.8958320471785273,0.9018200303972387,0.09081165607117206
IP,US,2025-02-03,Packaging & Containers,Consumer Cyclical,24998731776.0,3.336,0.02253,2.240831,69.707,0.04797,1.526,1.57,16518000000.0,2290000000.0,387000000.0,2024-09-30,201750000.0,0.0649,-0.35087779584573625,0.3257076505914421,55.630001068115234,43.62625503540039,0.015480785324139476,0.02057635048915355,0.008070409403475812,33.308280935105245,35.433121699436455,-1.0098422333630557,1.2751495864812241,0.05996764220650094
APTV,US,2025-02-03,Auto Parts,Consumer Cyclical,23228930048.0,7.85,0.122889996,1.5916606,109.665,0.24212,1.497,8.98,16078000000.0,2884000000.0,1973000000.0,2024-09-30,285750000.0,0.0795,0.2208521847402892,1.0450764411307087,62.41999816894531,69.12000274658203,0.08493718806346288,0.10405020567450692,0.012301470597635337,6.076837212577429,6.9510020232678515,0.3147354884191828,0.9030670672540152,0.1257609777359056
LUV,US,2025-02-03,Airlines,Industrials,18694682624.0,15.644,-0.0017499999,1.7731438,87.36,-0.00447,0.884,0.76,22917000000.0,-1559000000.0,-361000000.0,2024-09-30,-481500000.0,-0.0069,-0.33836503741885854,0.5495037311289507,30.709999084472656,23.432344436645508,-0.01931030375110796,-0.01690233167899616,-0.025755986859164772,19.823683005885073,40.407893532200866,-1.1942100708880379,1.3105815838233297,0.5094106306212752
NWS,US,2025-02-03,Entertainment,Communication Services,21184638976.0,3.139,0.034930002,2.1844392,44.272,0.04916,1.378,0.62,12421000000.0,1237000000.0,838000000.0,2024-09-30,187500000.0,0.0564,0.042992577899258456,0.7439831968251889,31.649999618530273,26.234149932861328,0.039556963937377794,0.061355981842143796,0.008850752670952668,45.98548325569399,51.048386481500444,11.873767281673272,1.2064427358816365,0.09917851620327334
NWSA,US,2025-02-03,Entertainment,Communication Services,19177207808.0,3.139,0.034930002,1.9388882,44.272,0.04916,1.378,0.62,12421000000.0,1237000000.0,838000000.0,2024-09-30,187500000.0,0.0564,0.042992577899258456,0.745927484088595,28.1200008392334,25.313676834106445,0.043697706589507695,0.061355981842143796,0.009777231486315862,40.29193683747322,45.354840063279674,10.549458134275303,1.1108619669721724,0.11162873066562734
ENPH,US,2025-02-03,Solar,Technology,7980058624.0,13.076,0.04912,9.402466,143.041,0.06312,4.16,0.46,903310000.0,1793403000.0,30826000.0,2024-09-30,84059000.0,0.1894,0.22686894975691893,0.9249882705092619,62.279998779296875,103.38999938964844,0.0038628788900486152,0.011430953164092731,0.010533631889268686,106.9652147376019,135.39130169412363,5.96781982898894,0.6023793321110363,0.20995504586211916
UDR,US,2025-02-03,REIT - Residential,Real Estate,20956628992.0,0.021,0.07606,3.976614,131.116,0.02841,0.339,0.38,10764206000.0,-439498000.0,278880000.0,2024-09-30,143092750.0,0.0195,0.21034242308657033,0.4479515120143603,41.7400016784668,39.16720199584961,0.013307483761174561,0.02701093338426617,0.0068280423370869585,109.78684652228104,109.84210968017578,5.2220616301908915,1.0656876047180959,0.0005031144982160762
GEN,US,2025-02-03,Software - Infrastructure,Technology,25036955648.0,1.196,0.16153,7.6701646,409.342,0.2766,0.32,1.02,14043000000.0,-2444000000.0,1618000000.0,2024-12-31,532750000.0,0.1765,0.027036790819657656,0.7119905129985143,26.90999984741211,24.404598236083984,0.06462447043274006,0.1394947840331063,0.021278545502498306,25.209803771972656,26.382352791580498,9.757945374344748,1.1026610471965772,0.044444444696457974
AKAM,US,2025-02-03,Software - Infrastructure,Technology,17958717440.0,11.311,0.13266,3.0759082,96.999,0.11541,1.328,3.38,7556027000.0,651407000.0,661794000.0,2024-09-30,227070250.0,0.0951,-0.00511464119419582,0.7920181742163216,99.9000015258789,91.31999969482422,0.03685084985668108,0.08063348422905381,0.012644012622763332,26.20976376505293,29.556213469194944,-57.787462203088324,1.0939553423097632,0.11322322149384459
UHS,US,2025-02-03,Medical Care Facilities,Healthcare,17520275456.0,1.608,0.06655,1.9376761,76.373,0.16341,1.393,15.03,11551892000.0,790768000.0,1540521000.0,2024-09-30,239210000.0,0.1078,-0.06953349733506838,0.5523700426461341,188.55999755859375,210.6129608154297,0.0879278983865766,0.12481272270320984,0.013653324150110897,12.43858932525574,12.545575353199851,-1.8042491509876408,0.8952915187581356,0.008527789673418535
AMCR,US,2025-02-03,Packaging & Containers,Consumer Cyclical,21532016640.0,0.299,0.056750003,3.5071876,196.619,0.1958,1.288,0.53,11672000000.0,1170000000.0,1331000000.0,2024-09-30,168500000.0,0.1122,-0.02690269664804425,0.36090474825527813,9.720000267028809,10.049398422241211,0.0618149252925712,0.10364429216632923,0.007825555906685384,17.77547220194115,18.339623145337374,-6.817020384709505,0.9672221021227119,0.030761316027350043
KIM,US,2025-02-03,REIT - Retail,Real Estate,23010473984.0,1.172,0.1958,1.4265583,78.638,0.03829,3.264,0.54,19016236000.0,796766000.0,638269000.0,2024-09-30,239069500.0,0.0296,0.16407546713339302,0.44761138509362236,22.450000762939453,20.72576904296875,0.027738194373736546,0.032214653791485005,0.010389594763073265,39.40370511655454,41.57407548692491,2.533838617879739,1.0831926533773497,0.052204898003154726
DOC,US,2025-02-03,REIT - Healthcare Facilities,Real Estate,23825371136.0,0.275,0.12109999,1.6825942,96.594,0.04085,3.231,0.49,18985152000.0,-668638000.0,439924000.0,2024-09-30,254553500.0,0.024,0.19720965420134987,0.4764265195052154,20.65999984741211,20.456924438476562,0.018464518243549093,0.024017888993506077,0.010684135770517803,41.60204050492268,42.16326499471859,2.1379919337858655,1.009926976537763,0.013310745500051239
SWK,US,2025-02-03,Tools & Accessories,Industrials,20284411904.0,1.938,-0.0133299995,1.481243,79.081,-0.02031,1.291,-1.24,15650900000.0,1538600000.0,1163200000.0,2024-09-30,208850000.0,0.0693,-0.47908998384191964,0.6939910152175592,88.06999969482422,94.07601928710938,0.05734452669887964,0.06766921667296896,0.010296083563498119,-69.46129007647114,-71.0241933022776,1.4824812811305341,0.9361578047434653,0.022005223194225744
IEX,US,2025-02-03,Specialty Industrial Machinery,Industrials,18453995520.0,8.362,0.1535,4.375534,55.059,0.13592,2.972,6.46,5289700000.0,1113200000.0,680500000.0,2024-09-30,156325000.0,0.1432,0.09995024946096469,0.87187670413264,224.30999755859375,190.96536254882812,0.036875483104051386,0.10627996689000296,0.008471065240618417,33.42848259420956,34.7229098387916,3.474019327220643,1.1746109062120609,0.03727876639923594
