ticker,market,date_pulling,industry,sector,enterpriseValue,totalCashPerShare,profitMargins,priceToBook,debtToEquity,returnOnEquity,currentRatio,trailingEps,Total Non Current Assets,Working Capital,Operating Income,ttm_latest,Free Cash Flow,avg_MF_ROC,beta,price_current,price_past,MF_EarningYield,current_MF_ROC,FCF_Yield,PE_offset_Cash,PE,PriceIndex_6m,percenFCFpersharetoprice
ANDE,US,2025-02-05,Food Distribution,Consumer Defensive,1700582656.0,13.604,0.01058,1.0396419,38.411,0.13124,1.979,3.56,1057225000.0,1153202000.0,209352000.0,2024-09-30,117933500.0,0.0746,0.826047959603777,40.86000061035156,46.97331237792969,0.12310604207408782,0.0947111123778347,0.06934887850579137,7.656179946727967,11.477528261334708,0.8698556380611887,0.33294174735165155
ANGI,US,2025-02-05,Internet Content & Information,Communication Services,1020617984.0,0.787,0.02606,0.8595585,46.436,0.03841,2.051,0.08,1356487000.0,255918000.0,30483000.0,2024-09-30,34429500.0,-0.0263,0.8046738340583971,1.8300000429153442,1.9700000286102295,0.029867198577602175,0.018905299847122775,0.03373397347464338,13.037500536441804,22.875000536441803,0.9289340184458522,0.4300546347235286
ANGO,US,2025-02-05,Medical Instruments & Supplies,Healthcare,332377952.0,1.354,-0.83023,2.159292,2.758,-0.77846,2.25,-5.56,116190000.0,86765000.0,-31184000.0,2024-11-30,-8834500.0,-0.0647,1.1372727320458393,10.979999542236328,7.480000019073486,-0.09382090422170963,-0.15364982385257817,-0.02657968119377545,-1.7312948816971816,-1.9748200615532965,1.467914373561241,0.12331512353817703
ANIK,US,2025-02-05,Drug Manufacturers - Specialty & Generic,Healthcare,226443440.0,4.258,-0.59403,1.4573972,15.308,-0.43308997,5.339,-6.86,95299000.0,110613000.0,-31409000.0,2024-09-30,-636000.0,-0.0672,1.3689833833329734,17.84000015258789,25.75,-0.1387057183021067,-0.1525360348109872,-0.002808648375947654,-1.979883404167331,-2.6005831126221413,0.6928155399063258,0.23867712800340585
ANIP,US,2025-02-05,Drug Manufacturers - Specialty & Generic,Healthcare,1647833600.0,7.851,-0.01277,2.8255208,146.776,-0.01602,2.745,-0.47,766080000.0,331364000.0,9600000.0,2024-09-30,9998000.0,-0.0139,0.8447521897985724,58.59000015258789,59.15999984741211,0.005825830957688931,0.008747598966325388,0.006067360199476452,-107.95531947359126,-124.6595747927402,0.9903651166954972,0.1339989755854818
AOSL,US,2025-02-05,Semiconductors,Technology,1394949632.0,6.972,-0.0294,1.3988848,39.038,-0.02175,2.654,-0.77,734888000.0,251000000.0,-13389000.0,2024-09-30,1946500.0,0.0527,2.7410554887166954,43.150001525878906,34.2599983215332,-0.009598196015725391,-0.0135806501347009,0.0013953908839054055,-46.9844175660765,-56.038963020621956,1.2594863876206943,0.16157589231644853
AOUT,US,2025-02-05,Leisure,Consumer Cyclical,150867408.0,1.826,-0.05269,1.2544056,19.526,-0.05804,4.494,-0.6,79903000.0,131581000.0,-7894000.0,2024-10-31,-6930000.0,0.0014,1.1647685507717387,17.440000534057617,8.989999771118164,-0.052324091098589036,-0.037326700837888444,-0.04593437437461642,-26.023334223429362,-29.066667556762695,1.9399333679725392,0.10470183165614617
APDN,US,2025-02-05,Diagnostics & Research,Healthcare,-7362723.0,1.014,-2.1447701,0.14139652,7.095,-0.76075995,3.914,-1.82,4741370.0,5649546.0,-14024765.0,2024-09-30,-3568400.5,-1.065,2.9212217672944543,0.17010000348091125,0.3799999952316284,1.9048339860130552,-1.3497140194377473,0.4846577142722876,0.4636813167687301,-0.09346154037412706,0.44763159372469746,5.9611991725431785
APEI,US,2025-02-05,Education & Training Services,Consumer Defensive,496624032.0,7.67,0.02636,1.5532953,70.003,0.05653,2.645,0.54,333087000.0,147093000.0,34375000.0,2024-09-30,7509500.0,0.0472,2.1372924678414527,21.989999771118164,17.270000457763672,0.06921735112488475,0.07158773793160898,0.015121096677013005,26.518518094663264,40.72222179836697,1.2733062645190973,0.3487949104062219
API,US,2025-02-05,Software - Application,Technology,1421894016.0,0.964,-0.31694,0.9056259,4.292,-0.07187,8.285,-0.54,328173000.0,304214000.0,-56787000.0,2024-09-30,-14502000.0,-0.0832,0.7460677446863156,5.940000057220459,2.059999942779541,-0.039937575769360294,-0.08979786111985225,-0.010199072389935426,-9.214814920778627,-11.000000105963812,2.883495253502612,0.16228956072621495
APLD,US,2025-02-05,Information Technology Services,Technology,2262000896.0,0.27,-0.74811,8.563475,143.294,-0.66862,0.218,-1.99,1214781000.0,-95965000.0,-100987000.0,2024-11-30,-177000500.0,-0.192,3.9724480585267967,7.690000057220459,3.9700000286102295,-0.04464498673655698,-0.09026238452077912,-0.07824952691795928,-3.7286432448344016,-3.8643216367942004,1.9370277082623808,0.035110532898694306
APLS,US,2025-02-05,Biotechnology,Healthcare,3646790912.0,3.245,-0.34969002,14.812147,198.4,-1.06564,4.36,-2.05,67969000.0,642637000.0,-223331000.0,2024-09-30,12833500.0,-0.7327,1.4103079987302845,28.780000686645508,33.88999938964844,-0.06124041805224286,-0.31428245750809874,0.0035191214165228237,-12.45609789592464,-14.039024725192931,0.8492180939795544,0.11275190835925673
APOG,US,2025-02-05,Building Products & Equipment,Industrials,1616985728.0,2.361,0.07582,2.324142,21.323,0.22219,1.649,4.48,749199000.0,167412000.0,133841000.0,2024-11-30,36105000.0,0.1553,1.9125642055909442,49.560001373291016,60.5765380859375,0.08277191176297136,0.14601723086456522,0.02232858297683132,10.535491377966745,11.062500306538173,0.8181385556068297,0.04763922386153112
APP,US,2025-02-05,Software - Application,Technology,130554560512.0,1.691,0.26874,135.95282,374.12,1.1335399,2.406,3.42,3567064000.0,1095884000.0,1534993000.0,2024-09-30,493470000.0,0.0445,2.8613014075180345,380.260009765625,67.13999938964844,0.011757482802440366,0.3291893883440261,0.0037797990209207776,110.69269291392546,111.18713735836988,5.663688013441552,0.0044469572307702186
APPF,US,2025-02-05,Software - Application,Technology,8817327104.0,9.227,0.17262,20.159199,10.063,0.38965,6.203,5.4,128154000.0,331446000.0,140925000.0,2024-09-30,52625500.0,-0.057,1.2543251856163729,231.72999572753906,204.3300018310547,0.015982734715157505,0.3066253263707572,0.0059684187032288194,41.20425846806278,42.91296217176649,1.1340967731167515,0.03981789224580499
APPS,US,2025-02-05,Software - Application,Technology,639617408.0,0.316,-0.61173,1.4082907,227.583,-0.95428,1.091,-2.89,600597000.0,20258000.0,-57277000.0,2024-09-30,-11739500.0,0.1167,3.644958665562234,2.4800000190734863,1.840000033378601,-0.08954884479942109,-0.09225503539473791,-0.018353940735771845,-0.7487889339354624,-0.8581314944890955,1.3478260728722486,0.12741935385873737
APYX,US,2025-02-05,Medical Devices,Healthcare,48465588.0,0.943,-0.57857,1.8623865,259.321,-1.10246,5.327,-0.83,8563000.0,42603000.0,-21573000.0,2024-09-30,-4605500.0,-0.3649,1.1416043079237916,1.4358999729156494,1.0399999618530273,-0.4451199477864583,-0.4216276433569167,-0.09502618641498789,-0.5938553890549993,-1.7299999673682525,1.3806731015232196,0.6567309825107125
ARAY,US,2025-02-05,Medical Devices,Healthcare,317354496.0,1.157,-0.03721,5.177778,289.667,-0.34377998,1.633,-0.18,143535000.0,127737000.0,-3858000.0,2024-09-30,501500.0,0.0296,3.031175173402941,2.3299999237060547,1.4700000286102295,-0.012156752302636355,-0.014221887994337786,0.0015802517573281836,-6.516666242811415,-12.944444020589193,1.585033930855694,0.49656653986481564
ARCB,US,2025-02-05,Trucking,Industrials,2426076672.0,8.167,0.0454,1.7124088,31.037,0.15279001,1.04,7.59,1722271000.0,26341000.0,183486000.0,2024-09-30,49494500.0,0.154,1.5018602185781482,95.4000015258789,104.64037322998047,0.07563075071685121,0.10493236921626982,0.02040104526424464,11.493149081143466,12.569170161512373,0.9116940104581536,0.08560796508776322
ARCT,US,2025-02-05,Biotechnology,Healthcare,226996112.0,8.756,-0.39054,1.6599442,11.236,-0.23119,4.763,-2.37,39833000.0,261358000.0,-80547000.0,2024-09-30,-27157000.0,-0.2617,1.6471493370443135,16.049999237060547,19.790000915527344,-0.3548386767082601,-0.26742830961084496,-0.11963641033640258,-3.0776368088863064,-6.772151576818795,0.8110155884059423,0.5455451972721467
ARDX,US,2025-02-05,Biotechnology,Healthcare,1245897600.0,0.804,-0.2882,8.2634735,81.406,-0.4154,4.03,-0.33,83765000.0,213599000.0,-64061000.0,2024-09-30,-9582500.0,-0.7206,1.3318757082913908,5.519999980926514,5.829999923706055,-0.05141754828005127,-0.21542957452818767,-0.007691242041079459,-14.290909033110646,-16.72727266947428,0.9468267672664945,0.14565217441632153
AREB,US,2025-02-05,Footwear & Accessories,Consumer Cyclical,8530055.0,0.485,-1.18007,0.33454356,308.673,-2.35022,0.935,-38.54,3702561.0,-661282.0,-12394042.0,2024-06-30,-1851574.0,-0.0082,1.5486915634481047,1.2899999618530273,4.050000190734863,-1.4529850041998558,-4.075272936156137,-0.21706471998128968,-0.02088738873515899,-0.03347171670609827,0.31851849409887556,0.3759690033659529
ARHS,US,2025-02-05,Home Improvement Retail,Consumer Cyclical,2082261632.0,1.304,0.061880004,5.438212,162.648,0.24946,1.225,0.6,700051000.0,93585000.0,99399000.0,2024-09-30,7922000.0,0.252,0.8160126154102656,12.40999984741211,13.819999694824219,0.047736076231942016,0.12524507456818995,0.0038045171069069576,18.509999745686848,20.683333079020183,0.8979739595840821,0.10507655246038755
ARKO,US,2025-02-05,Specialty Retail,Consumer Cyclical,3216931840.0,2.564,0.0027,2.897892,684.782,0.0633,1.627,0.16,2908353000.0,300601000.0,104958000.0,2024-09-30,68911000.0,0.0467,1.0296593075322915,7.010000228881836,5.726972579956055,0.03262674039124186,0.03270785433508863,0.021421342890497796,27.787501430511472,43.812501430511475,1.2240324414012869,0.36576318349264636
ARKR,US,2025-02-05,Restaurants,Consumer Cyclical,132110928.0,3.182,-0.05312,0.9198704,203.011,-0.16358,0.706,-1.1,137816000.0,-10659000.0,3082000.0,2024-09-30,1027500.0,0.0392,0.7988345315719001,12.489999771118164,12.220000267028809,0.023328880105966707,0.024237753328562327,0.00777755493474393,-8.461817973743784,-11.354545246471057,1.022094885285547,0.2547638157174387
ARLP,US,2025-02-05,Thermal Coal,Energy,3994134784.0,1.526,0.18517,1.8825271,25.579,0.24607,2.363,2.81,2405665000.0,361356000.0,494486000.0,2024-09-30,99972000.0,0.1702,0.3649735332321252,27.979999542236328,21.76248550415039,0.12380303288232748,0.17870699210450516,0.025029701150916392,9.414234712539619,9.95729521076026,1.285698710145042,0.054538957289705266
ARM,US,2025-02-05,Semiconductors,Technology,168377204736.0,2.244,0.18133,28.356644,4.375,0.11887,4.521,0.63,4022000000.0,3165000000.0,408000000.0,2024-09-30,-191000000.0,0.0915,2.9775581225229617,162.1999969482422,110.44999694824219,0.002423130854557816,0.05676916655071657,-0.0011343578265209384,253.89840785435268,257.46031261625745,1.4685378128552642,0.01383477214685804
ARQ,US,2025-02-05,Pollution & Treatment Controls,Industrials,241454928.0,1.158,-0.0043599997,1.1948352,13.533,-0.00245,2.891,0.03,192696000.0,57083000.0,578000.0,2024-09-30,-13936000.0,-0.069,1.780347426552744,6.199999809265137,5.5,0.0023938215085839956,0.0023140456163248313,-0.05771677602703557,168.06666030883792,206.6666603088379,1.1272726925936611,0.1867741992942502
ARQT,US,2025-02-05,Biotechnology,Healthcare,1410901120.0,2.824,-1.4096899,9.783421,132.901,-1.9230599,2.457,-1.72,13634000.0,251294000.0,-181934000.0,2024-09-30,-39975000.0,-0.6495,1.5169273045336384,13.100000381469727,9.095000267028809,-0.12894879550453542,-0.6867299794661191,-0.02833295645835195,-5.974418826435888,-7.616279291552167,1.4403518413253755,0.2155725128065353
ARRY,US,2025-02-05,Solar,Technology,1862661760.0,2.187,-0.095860004,17.216982,151.671,-0.17541,2.407,-1.02,660822000.0,527394000.0,108022000.0,2024-09-30,22842000.0,0.1118,-0.392725871500954,7.300000190734863,8.869999885559082,0.05799335248069945,0.09091108014031118,0.012263096011591498,-5.01274528503418,-7.156862932093003,0.8229989047259992,0.2995890332682091
ARTW,US,2025-02-05,Farm & Heavy Construction Machinery,Industrials,15719884.0,0.001,-0.03306,0.74808466,65.438,-0.05051,1.55,-0.11,9422110.0,4985725.0,28950.0,2024-08-31,598032.5,-0.0316,-0.33622320883124696,1.659999966621399,1.4500000476837158,0.0018416166429726835,0.0020093233993865142,0.03804306062309366,-15.081817878376356,-15.090908787467264,1.1448275255391507,0.0006024096506672238
ARVN,US,2025-02-05,Biotechnology,Healthcare,120171416.0,16.323,-1.91558,2.116061,0.256,-0.59164,4.166,-5.06,17600000.0,873600000.0,-357400000.0,2024-09-30,-39550000.0,-0.2443,1.7166564762173961,18.049999237060547,24.920000076293945,-2.9740849521154016,-0.401032315978456,-0.32911320608887557,-0.34130419704753884,-3.5671935251107803,0.7243177841813597,0.9043213678638476
ASNS,US,2025-02-05,Communication Equipment,Technology,7951713.0,0.401,-0.80778,16.184212,252.35,-4.37821,1.011,-1.27,1528000.0,2147000.0,-3777000.0,2024-09-30,-2289000.0,-0.1988,1.2506318658096287,1.2300000190734863,1.2999999523162842,-0.47499199229147226,-1.0277551020408164,-0.28786250207974057,-0.6527559205303042,-0.9685039520263672,0.9461538955304768,0.32601625510710036
ASO,US,2025-02-05,Specialty Retail,Consumer Cyclical,4914323968.0,4.616,0.07979,1.9478889,86.798,0.26403,1.661,6.08,3183796000.0,695968000.0,622256000.0,2024-10-31,42072500.0,0.2024,0.8073126943826605,51.209999084472656,48.608821868896484,0.12662087482466927,0.16038501310904477,0.008561197892926541,7.663486691525108,8.422697217840897,1.0535124513527985,0.09013864640742814
ASRT,US,2025-02-05,Drug Manufacturers - Specialty & Generic,Healthcare,28394188.0,0.936,-0.54459,0.5946338,30.145,-0.42356998,2.011,-0.45,94843000.0,91052000.0,-16475000.0,2024-09-30,3676000.0,0.0164,1.1100058746223387,0.8199999928474426,1.2200000286102295,-0.5802243754954359,-0.08862529922805885,0.12946311407109087,0.2577777936723498,-1.8222222063276503,0.6721311259160794,1.1414634245907105
ASTE,US,2025-02-05,Farm & Heavy Construction Machinery,Industrials,811087360.0,2.583,-0.00148,1.2011123,17.675,-0.00316,2.474,-0.09,327000000.0,440900000.0,36300000.0,2024-09-30,11600000.0,0.0496,1.583574048296915,33.2599983215332,30.88686752319336,0.04475473517427272,0.0472717801797109,0.014301788650731779,-340.8555369059245,-369.5555369059245,1.0768330034296236,0.07766085779769007
ASTH,US,2025-02-05,Medical Care Facilities,Healthcare,1745111936.0,7.132,0.036259998,2.508307,93.87,0.10263,1.908,1.32,688386000.0,284062000.0,84760000.0,2024-09-30,26019000.0,0.0963,1.1444939800405816,36.9900016784668,47.18000030517578,0.04856995030031128,0.0871614729013788,0.014909645314579981,22.619698241262725,28.022728544293027,0.7840186824756948,0.19280885851248264
ASTL,US,2025-02-05,Steel,Basic Materials,1053942272.0,4.329,-0.06325,0.6219071,44.327,-0.10398,3.311,-1.03,1504000000.0,1111100000.0,-129900000.0,2024-09-30,-74850000.0,0.2342,0.8568227135867698,8.420000076293945,9.050772666931152,-0.12325153231921986,-0.04967305265573018,-0.07101907000841882,-3.9718447342659666,-8.17475735562519,0.9303073213912594,0.5141330119684993
ASUR,US,2025-02-05,Software - Application,Technology,319009408.0,0.424,-0.10542,1.592484,6.497,-0.062179998,1.068,-0.49,201220000.0,14428000.0,-12008000.0,2024-09-30,-6841000.0,-0.0577,0.5773196746963573,11.949999809265137,8.760000228881836,-0.03764152309890497,-0.05568333580649948,-0.02144450862088682,-23.522448590337014,-24.387754712785995,1.3641551937254328,0.035481172114434856
ASYS,US,2025-02-05,Semiconductor Equipment & Materials,Technology,94071392.0,0.927,-0.19048999,0.9128847,27.198,-0.22131,2.569,-0.63,54577000.0,44777000.0,-1776000.0,2024-09-30,816500.0,-0.0163,0.3233626069799222,5.25,5.449999809265137,-0.018879278410167462,-0.01787547557219639,0.00867957816548521,-6.861904761904762,-8.333333333333334,0.9633027860065,0.17657142857142857
ATAT,US,2025-02-05,Lodging,Consumer Cyclical,8681553920.0,10.482,0.1718,1.8363274,68.576,0.48759,1.988,1.19,2138956000.0,2501534000.0,1422575000.0,2024-09-30,482576500.0,0.1226,0.8466191805995954,27.600000381469727,15.799821853637695,0.16386179399551548,0.3065570661718913,0.055586419717819364,14.384874270142628,23.193277631487167,1.7468551631242095,0.37978260344653747
ATER,US,2025-02-05,"Furnishings, Fixtures & Appliances",Consumer Cyclical,10982169.0,1.838,-0.17045,0.648016,23.526,-0.50378,1.922,-3.13,11280000.0,19595000.0,-18172000.0,2024-09-30,1087000.0,-0.5273,0.9979234494228968,2.2699999809265137,2.700000047683716,-1.6546822399108956,-0.5885668016194332,0.09897862617120534,-0.13801916323530786,-0.7252396105196529,0.8407407188284711,0.8096916367593139
ATNI,US,2025-02-05,Telecom Services,Communication Services,1016216960.0,6.81,-0.04794,0.47137028,105.716,-0.06152,1.213,-2.74,1425775000.0,57176000.0,29423000.0,2024-09-30,12297000.0,0.0194,1.3264678387421809,15.600000381469727,25.33877944946289,0.02895346285108251,0.019840844370447842,0.012100762419867505,-3.20802933630282,-5.693430796156834,0.6156571358373144,0.43653845086370485
ATPC,US,2025-02-05,Packaged Foods,Consumer Defensive,2690143.0,0.821,-1.7806599,1.2070484,11.0,-1.2161499,4.724,-0.72,564459.0,2452343.0,-2741317.0,2024-09-30,-443071.0,-0.5028,2.479517472919229,1.3700000047683716,2.4000000953674316,-1.0190227805733747,-0.908683102172433,-0.16470165340652895,-0.7625000066227384,-1.9027777844005163,0.570833312637277,0.5992700709069033
ATRC,US,2025-02-05,Medical Instruments & Supplies,Healthcare,1928612608.0,2.673,-0.08696,4.261453,16.586,-0.08389,3.618,-0.85,345782000.0,194855000.0,-34158000.0,2024-09-30,10696000.0,-0.0705,1.6074222583587794,40.650001525878906,21.43000030517578,-0.017711177381248354,-0.063181025346027,0.005545955655185678,-44.67882532456342,-47.823531206916364,1.8968735859542243,0.06575645509627583
ATRO,US,2025-02-05,Aerospace & Defense,Industrials,850170880.0,0.147,-0.00819,2.5917592,82.447,-0.02661,2.827,-0.16,227416000.0,274145000.0,34588000.0,2024-09-30,-767000.0,-0.0433,1.1932189510512174,18.43000030517578,18.299999237060547,0.04068358586923137,0.06896070467998908,-0.0009021715728489783,-114.26875190734864,-115.18750190734863,1.0071038837997304,0.00797612574964078
ATSG,US,2025-02-05,Airlines,Industrials,3033052672.0,0.687,-0.00117,0.9898567,110.648,-0.00204,0.815,-0.01,3573251000.0,-70841000.0,122644000.0,2024-09-30,76987000.0,0.086,0.6763996238366443,22.25,14.079999923706055,0.04043582926607349,0.035017031129993346,0.025382678220762532,-2156.2999999999997,-2225.0,1.5802556903809617,0.030876404494382025
ATXG,US,2025-02-05,Integrated Freight & Logistics,Industrials,9336911.0,3.167,-0.32345,0.14541133,97.043,-0.06431,6.736,-0.75,22343367.0,25837166.0,-1286353.0,2024-09-30,210783.0,-0.1644,0.2634077246276451,0.703499972820282,0.625,-0.1377707252430702,-0.02669860460032686,0.022575239284170108,3.2846667029062906,-0.937999963760376,1.1255999565124513,4.501777004061164
AUDC,US,2025-02-05,Communication Equipment,Technology,294438144.0,1.587,0.04993,1.7235247,19.584,0.066599995,2.03,0.42,174621000.0,77018000.0,20323000.0,2024-09-30,-4511000.0,0.1238,0.6763339081322721,10.65999984741211,10.193238258361816,0.06902298636959212,0.08076252091289506,-0.015320705186893177,21.602380589076454,25.380952017647882,1.045791295878657,0.14887429856626783
AUPH,US,2025-02-05,Biotechnology,Healthcare,886481920.0,2.432,-0.102340005,2.9546294,22.642,-0.05783,5.603,-0.15,108902000.0,361850000.0,-24937000.0,2024-09-30,16329500.0,-0.2646,0.6716087036755184,8.010000228881836,5.369999885559082,-0.028130297344360955,-0.05297269050370471,0.01842056744936208,-37.186668192545575,-53.400001525878906,1.4916201861423126,0.3036204657311848
