ticker,market,date_pulling,industry,sector,enterpriseValue,totalCashPerShare,profitMargins,priceToBook,debtToEquity,returnOnEquity,currentRatio,trailingEps,Total Non Current Assets,Working Capital,Operating Income,ttm_latest,Free Cash Flow,avg_MF_ROC,avg_growth,beta,price_current,price_past,MF_EarningYield,current_MF_ROC,FCF_Yield,PE_offset_Cash,PE,PEG,PriceIndex_6m,percenFCFpersharetoprice,clusterno_kmeans
PORT.bk,SET,2025-02-04,Marine Shipping,Industrials,2383770624.0,0.034,0.01911,0.5644403,119.304,0.011720001,0.371,0.03,2914928113.0,-329160459.0,65219193.0,2024-09-30,58586569.0,0.023,-0.7989763917972234,0.5234562002424655,1.149999976158142,1.5099999904632568,0.0273596764484668,0.0252223717390503,0.024577267800075,37.1999992052714,38.333332538604736,-0.4797805408539977,0.7615893929941884,0.0295652180042519,0
PPP.bk,SET,2025-02-04,Pollution & Treatment Controls,Industrials,851638016.0,0.042,-0.09731,0.51813465,21.76,-0.13545,1.202,-0.37,915570000.0,64312000.0,-22190582.0,2024-09-30,-1836500.0,0.0042,2.238689175083183,0.3594456616005207,1.409999966621399,1.6699999570846558,-0.0260563544406171,-0.0226461778050826,-0.0021564326221905,-3.697297207084862,-3.810810720598376,-0.0170225092568144,0.8443113789552769,0.0297872347476994,0
PPPM.bk,SET,2025-02-04,Packaged Foods,Consumer Defensive,588784384.0,0.009,-0.16069001,0.6314581,26.959,-0.27733,0.447,-0.26,807704135.0,-159839219.0,-144667635.0,2024-09-30,-31255691.5,-0.2888,0.1583770339140273,1.2078104174814197,0.5400000214576721,0.2000000029802322,-0.2457056248964646,-0.2232990727344772,-0.0530851230932103,-2.0423077748372003,-2.076923159452585,-0.1311378997399341,2.700000067055224,0.0166666660043928,1
PQS.bk,SET,2025-02-04,Farm Products,Consumer Defensive,1875788928.0,0.546,0.09977999,0.6980573,26.3,0.11942001,1.785,0.41,1975769478.0,368844468.0,329827014.0,2024-09-30,126717799.0,0.203,-0.1840964856555869,0.9146523187451464,2.0999999046325684,2.570751905441284,0.1758337567071938,0.1406743376932895,0.0675544018351301,3.7902436698355326,5.121950986908703,-0.2782210083298927,0.8168815902412377,0.2600000118073968,2
PR9.bk,SET,2025-02-04,Medical Care Facilities,Healthcare,15469194240.0,2.834,0.15074,3.3215756,0.114,0.13575,3.41,0.9,3727766000.0,1829785000.0,796103190.0,2024-09-30,236744000.0,0.093,0.2601479101144091,0.5003929343962025,22.5,16.800586700439453,0.051463778762403,0.1432471226984691,0.0153042231112355,21.851111111111116,25.0,0.9609917676834452,1.3392389445192094,0.1259555555555555,2
PREB.bk,SET,2025-02-04,Engineering & Construction,Industrials,2452598528.0,1.816,0.03782,0.5091352,65.445,0.07322,1.529,0.44,2137597584.35,1405239380.49,38950539.150000006,2024-09-30,111406421.12,0.0738,-0.06128028787302,0.6953981842020016,4.199999809265137,4.599999904632568,0.0158813351248981,0.0109941664086027,0.0454238310298782,5.418181384693493,9.54545411196622,-1.557671225655062,0.9130434557260316,0.4323809720166965,0
PRECHA.bk,SET,2025-02-04,Real Estate - Development,Real Estate,408382016.0,0.139,-0.17468001,0.79069763,24.769,-0.049089998,6.414,-0.08,217143000.0,225224000.0,-26077236.84,2024-09-30,-34911000.0,-0.045,2.319466949459715,0.6491536619657081,0.8399999737739563,1.1100000143051147,-0.0638550078561735,-0.0589493267807047,-0.0854861346293956,-8.762499672174453,-10.499999672174454,-0.0452690204299753,0.7567567233769951,0.1654761956426023,0
PRG.bk,SET,2025-02-04,Packaged Foods,Consumer Defensive,6786815488.0,0.051,0.17616,0.72217876,7.329,0.04743,0.719,0.57,11206593000.0,178175000.0,-60416610.0,2024-09-30,62729500.0,-0.0036,0.8815651705583982,0.0408623875134576,8.25,8.699999809265137,-0.0089020557737019,-0.0053067932521769,0.0092428474165702,14.38421052631579,14.473684210526317,0.1641816702145621,0.9482758828585368,0.0061818181818181,0
PRIME.bk,SET,2025-02-04,Utilities - Renewable,Utilities,6957309952.0,0.044,-0.74874,0.19723865,252.201,-0.34198,0.475,-0.25,7907416000.0,-1414419000.0,132697000.0,2024-09-30,-126862000.0,0.0091,-1.7477994969158457,0.1593647379664072,0.0900000035762786,0.2199999988079071,0.0190730326685896,0.0204369415233058,-0.0182343464464352,-0.1840000143051147,-0.3600000143051147,0.0020597329095263,0.4090909275634231,0.4888888694621905,0
PRIN.bk,SET,2025-02-04,Real Estate - Development,Real Estate,8809499648.0,0.069,0.077020004,0.39021015,112.879,0.02865,2.27,0.08,5705578561.0,4657129607.0,236553011.0,2024-09-30,-111309640.5,0.0516,-0.0330586764132809,0.0130522266115507,1.6299999952316284,2.400000095367432,0.0268520370568042,0.0228273350136863,-0.0126351830350853,19.512499940395355,20.374999940395355,-6.163283637154313,0.6791666376921878,0.0423312884673934,0
PRINC.bk,SET,2025-02-04,Medical Care Facilities,Healthcare,18903470080.0,0.203,-0.05783,1.1611785,64.163,-0.04358,1.163,-0.1,12986185673.0,885917713.0,-101405723.0,2024-09-30,-150626986.0,-0.0027,1.6328830540814314,0.8002348049975302,2.680000066757202,2.640000104904175,-0.0053643972546229,-0.0073100466582696,-0.007968218817103,-24.77000066757202,-26.80000066757202,-0.1641268834322504,1.0151515000998377,0.075746266769922,0
PRM.bk,SET,2025-02-04,Oil & Gas Midstream,Energy,25598744576.0,1.639,0.27108,1.5275388,72.945,0.20591,1.47,1.0,15995796000.0,1243343000.0,2675066000.0,2024-09-30,632537500.0,0.1276,-0.0214801314979538,0.340934767075231,7.349999904632568,8.064260482788086,0.1044998902996203,0.1551739909980423,0.0247097078578233,5.710999904632568,7.349999904632568,-3.421766717458278,0.9114288805923376,0.2229932001722842,2
PROSPECT.bk,SET,2025-02-04,REIT - Industrial,Real Estate,4860395008.0,0.131,0.47529998,0.90361446,48.394,0.082049996,3.711,0.78,5312134000.0,-142644000.0,408926306.0,2024-09-30,100578000.0,0.0886,0.0311384818952612,0.0974625852807783,8.399999618530273,7.879477500915527,0.0841343770057629,0.0791038005683345,0.0206933798249839,10.6012815622183,10.769230280167015,3.4584956056595373,1.0660604865683372,0.0155952388034656,0
PRTR.bk,SET,2025-02-04,Staffing & Employment Services,Industrials,2364014848.0,0.631,0.031489998,1.443787,1.877,0.14025,4.081,0.37,261309837.0,1500654612.0,276574591.0,2024-09-30,-27335129.5,0.37,0.0013571393488731,0.6731689941028215,3.640000104904175,4.099999904632568,0.1169935930114767,0.1569694502956455,-0.0115630109189568,8.13243271595723,9.837838121362635,72.48952091420345,0.8878049242858171,0.1733516433556837,2
PSH.bk,SET,2025-02-04,Real Estate - Development,Real Estate,36263997440.0,1.485,0.04264,0.31747606,42.338,0.022449998,2.431,0.41,24316140000.0,27086593000.0,841097084.0,2024-09-30,993421500.0,0.0574,-0.4870080512321124,1.1574701728105217,6.599999904632568,8.508196830749512,0.0231937222417805,0.0163628864636438,0.0273941531582018,12.47560952349407,16.097560743006266,-0.3305399305469392,0.7757225221658577,0.2250000032511625,0
PSL.bk,SET,2025-02-04,Marine Shipping,Industrials,14209087488.0,1.095,0.24392,0.5870267,41.659,0.08839,1.38,0.94,21126982000.0,589060000.0,1807945085.0,2024-09-30,-486125000.0,0.1274,-0.924198492664016,0.6068048515222182,5.949999809265137,7.559192657470703,0.1272386482613231,0.0832538952079757,-0.0342122603165437,5.164893414111848,6.329787031133124,-0.0684894758147399,0.7871210695211993,0.1840336193448113,2
PSP.bk,SET,2025-02-04,Specialty Chemicals,Basic Materials,7103206912.0,0.445,0.04782,1.6702174,46.066,0.28603,1.671,0.43,3027937317.0,1561851326.0,841798305.0,2024-09-30,115978779.5,0.1855,0.150301006358351,0.3417958815179328,3.900000095367432,4.728268623352051,0.1185096133941818,0.1834067689116463,0.0163276645234799,8.034883942714957,9.06976766364519,0.6034402485649928,0.824826253759367,0.1141025613123927,2
PT.bk,SET,2025-02-04,Information Technology Services,Technology,2800447744.0,0.192,0.0779,3.7236083,13.698,0.43345,1.453,1.07,407916000.0,515996000.0,390302816.0,2024-09-30,-6715000.0,0.2208,-0.3375687696520944,0.0640536587765578,9.699999809265137,8.028846740722656,0.1393715761475033,0.4224458779624033,-0.0023978308520082,8.885981130154333,9.065420382490782,-0.2685503280363819,1.2081436005081925,0.0197938148222031,2
PTECH.bk,SET,2025-02-04,Business Equipment & Supplies,Industrials,763670208.0,0.12,-0.13891,0.2759277,54.609,-0.19625999,0.477,-1.31,1324106000.0,-470038000.0,-244104075.0,2024-09-30,45129000.0,0.0188,5.544551493345208,-1.0319635641229794,1.1699999570846558,5.800000190734863,-0.3196459315066013,-0.2858133954205051,0.0590948809148778,-0.801526684797447,-0.8931297382325616,-0.0016108241384438,0.2017241238980746,0.1025641063261315,1
PTG.bk,SET,2025-02-04,Specialty Retail,Consumer Cyclical,40380407808.0,1.876,0.0060900003,1.4168886,304.654,0.14787,0.434,0.8,41770794000.0,-12102031000.0,2216835595.0,2024-09-30,459472000.0,0.0686,-0.1651895626325998,1.1023549255777545,7.349999904632568,7.66292142868042,0.0548987916501628,0.074719515437836,0.0113785874126058,6.842499880790711,9.18749988079071,-0.556179200088128,0.95916420036924,0.2552380985498506,0
PTL.bk,SET,2025-02-04,Specialty Chemicals,Basic Materials,13132229632.0,2.102,0.03402,0.45578444,13.613,0.03959,2.648,1.3,14262485000.0,6820309000.0,1389043544.0,2024-09-30,143335000.0,0.1297,-0.7955906247925295,0.700895557542928,10.0,10.332000732421877,0.1057736258750185,0.0658851736634148,0.0109147497429323,6.075384615384615,7.692307692307692,-0.0966867563869754,0.9678667529145584,0.2102,2
PTT.bk,SET,2025-02-04,Oil & Gas Integrated,Energy,2069530542080.0,13.73,0.03578,0.77409285,68.608,0.09142999,1.787,4.16,2347456043142.0,425895937364.0,170534030867.0,2024-09-30,42273514546.5,0.0762,0.2133225489031678,0.4901260912541265,31.0,30.525362014770508,0.0824022779077245,0.0614902226856491,0.020426620282691,4.151442307692308,7.451923076923077,0.3493265533924256,1.0155489715404464,0.4429032258064516,0
PTTEP.bk,SET,2025-02-04,Oil & Gas E&P,Energy,493930741760.0,1.038,0.24334998,32.591625,24.907,0.15048,2.184,19.86,684275374000.0,107105746000.0,134139569000.0,2024-09-30,23523356500.0,0.1463,0.2669973009051823,0.3078190782858415,126.0,142.09030151367188,0.2715756636690132,0.1695005928369885,0.047624807510827,6.29214501510574,6.3444108761329305,0.237620786975146,0.8867600297679453,0.0082380952380952,2
PTTGC.bk,SET,2025-02-04,Chemicals,Basic Materials,347386544128.0,5.796,-0.02033,0.34819666,102.191,-0.047280002,1.259,-2.77,495548265262.0,33446227142.0,6102206327.0,2024-09-30,-1852204388.5,0.0262,-0.3571302062092518,1.8003187815097,20.700000762939453,24.299999237060547,0.0175660411439297,0.011535481776509,-0.0053318253680474,-5.3805056905918605,-7.472924463155037,0.2092492971254427,0.8518519099938635,0.2799999896800464,0
PYLON.bk,SET,2025-02-04,Engineering & Construction,Industrials,1092017536.0,0.483,0.03021,1.2974911,2.377,0.02931,6.161,0.05,381137151.0,626062708.0,33861330.0,2024-09-30,-23925446.0,0.1151,-1.2800954683826626,0.5706080265853994,1.840000033378601,1.7599999904632568,0.0310080460099864,0.033619275953453,-0.0219093972498258,27.140000667572014,36.80000066757202,-0.2874785637204622,1.045454570084564,0.2624999952381072,0
Q-CON.bk,SET,2025-02-04,Building Products & Equipment,Industrials,2436408064.0,3.444,0.25511998,1.3227514,2.119,0.32089,4.528,1.56,1231926000.0,1532333000.0,790494174.0,2024-09-30,-26791500.0,0.1665,0.3985719780812843,0.966354266573116,8.850000381469727,9.899999618530272,0.324450647525028,0.2859696482854899,-0.0109963106738428,3.465384859916491,5.673077167608799,0.1423350732010527,0.8939394669172294,0.3891525255988804,2
QH.bk,SET,2025-02-04,Real Estate - Development,Real Estate,29262635008.0,0.115,0.25469,0.6192065,43.227,0.08092,3.353,0.21,23128675000.0,14850497000.0,983911178.0,2024-09-30,237548500.0,0.0316,-0.0846264366817889,0.6851395416362094,1.6799999475479126,1.6606937646865845,0.0336234647949855,0.0259065989642954,0.0081178096208717,7.452380702609108,7.999999750228156,-0.9453310412099274,1.011625372041408,0.0684523830895657,0
QTC.bk,SET,2025-02-04,Electrical Equipment & Parts,Industrials,861618816.0,1.508,0.081379995,0.7373868,2.416,0.076230004,4.715,0.26,659343000.0,935287000.0,113055234.0,2024-09-30,-54350500.0,0.0632,-1.8820488520540268,0.2841381301106778,3.440000057220459,4.059999942779541,0.1312125871680128,0.0708974708866633,-0.0630795184491421,7.430769450847919,13.23076945084792,-0.070299819456908,0.847290666429266,0.4383720857314384,2
RAM.bk,SET,2025-02-04,Medical Care Facilities,Healthcare,47145070592.0,1.096,0.1488,1.3784623,45.634,0.043920003,0.343,1.07,38730681000.0,-7413174000.0,733797392.0,2024-09-30,-68285000.0,0.044,-0.5411050365928011,0.0493299700487587,21.399999618530277,28.11447525024414,0.0155646684326848,0.0234309005502896,-0.0014484016916836,18.975700578065677,19.999999643486237,-0.3696139989644353,0.7611737166726752,0.0512149541839698,0
RATCH.bk,SET,2025-02-04,Utilities - Regulated Electric,Utilities,158611210240.0,7.228,0.16511999,0.6159002,88.162,0.05131,1.021,2.66,185858072000.0,4157493000.0,2418611875.0,2024-09-30,1935547500.0,0.0175,0.062360971282567,0.9932842239153836,28.0,26.29180335998535,0.0152486818008658,0.0127284934526284,0.0122030939494835,7.809022556390976,10.526315789473683,1.6879653368093563,1.064970691307331,0.2581428571428571,0
RBF.bk,SET,2025-02-04,Packaged Foods,Consumer Defensive,10615222272.0,0.349,0.13847,2.2623496,4.117,0.13435,4.301,0.25,2752373511.0,2322893470.0,653398789.0,2024-09-30,52031914.0,0.1451,0.0263233605058244,1.0757000719636158,5.550000190734863,7.199999809265137,0.0615530011767614,0.1287417571225501,0.0049016320776669,20.80400076293945,22.200000762939453,8.433573957256481,0.7708333802443976,0.0628828807218094,2
RCL.bk,SET,2025-02-04,Marine Shipping,Industrials,19261581312.0,14.941,0.06489,0.44244426,17.891,0.03787,1.972,6.24,46714127000.0,5903467000.0,5907491920.0,2024-09-30,-3993067500.0,0.3046,-3.2655593605636977,0.2608445247905741,23.5,20.541484832763672,0.3066981793607787,0.1122721787697096,-0.207307356302689,1.3716346153846153,3.766025641025641,-0.0115325591275595,1.1440263540500002,0.6357872340425532,2
RICHY.bk,SET,2025-02-04,Real Estate - Development,Real Estate,4745768448.0,0.029,-0.11173,0.20693512,142.671,-0.02971,2.013,-0.09,677160546.0,3251455099.0,-176309269.0,2024-09-30,25851691.0,0.0276,0.3993048621669277,0.8416846094154871,0.3499999940395355,0.4600000083446502,-0.0371508367784571,-0.0448782179097594,0.0054473140194807,-3.5666666004392837,-3.888888822661506,-0.0973914718082188,0.7608695384572725,0.0828571442681916,0
RJH.bk,SET,2025-02-04,Medical Care Facilities,Healthcare,7230578688.0,0.592,0.19697,2.591443,53.857,0.22363001,1.054,1.84,3527999913.16,41335496.67,651454385.46,2024-09-30,-45572001.995,0.3755,-0.2778395550293787,0.3464063716037047,19.200000762939453,21.904937744140625,0.0900971296448465,0.1825141968070261,-0.0063026770002008,10.113043892901876,10.434783023336658,-0.3755686630808664,0.8765147377821368,0.0308333321081267,2
ROCK.bk,SET,2025-02-04,"Furnishings, Fixtures & Appliances",Consumer Cyclical,370440992.0,4.37,0.03132,0.6603725,62.897,0.05471,1.167,1.83,496438000.0,50898000.0,51478765.0,2024-09-30,6691500.0,-0.0176,23.392644321094647,-0.1138854073567324,12.800000190734863,10.0,0.1389661676534977,0.0940533146001724,0.0180636056605744,4.606557481275881,6.994535623352384,0.0029900576981991,1.2800000190734864,0.3414062449126505,2
ROCTEC.bk,SET,2025-02-04,Advertising Agencies,Communication Services,7719060992.0,0.182,0.099589996,2.0198019,7.623,0.08297,1.566,0.04,3835927000.0,1065353000.0,149583710.0,2024-09-30,-8269500.0,0.0343,0.2538824752030591,0.3957926981514942,1.0399999618530271,0.8774239420890808,0.0193784853047576,0.0305193153625175,-0.001071309063184,21.449999046325683,25.999999046325684,1.024095854805673,1.1852878773479387,0.1750000064189619,0
ROH.bk,SET,2025-02-04,Lodging,Consumer Cyclical,6340521472.0,0.379,-0.044499997,0.68661976,176.59,-0.01528,1.002,-0.04,7363429000.0,-11077000.0,31871104.0,2024-09-30,5649500.0,-0.0711,5.5730062989706655,-0.6514871057592853,1.9800000190734863,2.539999961853028,0.0050265745713099,0.0043348174842553,0.0008910150411048,-40.02500047683716,-49.50000047683716,-0.088821002204824,0.7795275782716943,0.1914141395702348,0
ROJNA.bk,SET,2025-02-04,Utilities - Independent Power Producers,Utilities,24977637376.0,4.142,0.09020001,0.67862624,85.121,0.09711,1.451,1.9,26063152000.0,9220757000.0,3475012140.0,2024-09-30,1143118000.0,0.0495,-0.2887539073901305,1.2037653174078693,5.900000095367432,5.349999904632568,0.1391249335431139,0.0984871642198147,0.0457656576077277,0.9252632080881218,3.105263208088122,-0.107540127721723,1.102803775801681,0.7020338869574291,2
RPC.bk,SET,2025-02-04,Specialty Retail,Consumer Cyclical,4455848448.0,0.148,-0.0025499999,0.14736842,64.778,0.00179,2.068,-0.03,3744447000.0,3252223000.0,84787874.0,2024-09-30,129312500.0,0.0039,0.5885661440097326,0.5402527927205676,0.3000000119209289,0.5299999713897705,0.0190284465437905,0.0121183182856987,0.0290208478831998,-5.066667064030965,-10.0000003973643,-0.1699044448808618,0.5660377888969811,0.4933333137300287,0
RPH.bk,SET,2025-02-04,Medical Care Facilities,Healthcare,2648461056.0,0.707,0.1535,1.6403592,0.243,0.101940006,4.088,0.32,1381948000.0,397563000.0,202161026.0,2024-09-30,56833000.0,0.1706,-0.0748439357030021,0.0473980772035415,5.400000095367432,5.542844772338867,0.0763315078928613,0.1136048195262631,0.0214588769848991,14.665625298023224,16.875000298023224,-2.254691731470013,0.9742289956081234,0.1309259236136909,2
RS.bk,SET,2025-02-04,Entertainment,Communication Services,16392129536.0,0.135,0.30879,0.7236842,148.083,0.39289,0.37,0.02,7212737000.0,-2042042000.0,-614359353.0,2024-09-30,-265661398.5,0.088,-2.329232291147231,1.1491777754591626,1.0099999904632568,6.150000095367432,-0.0374789225311304,-0.1188156240118591,-0.0162066434331525,43.74999952316284,50.49999952316284,-0.2168096317189977,0.1642276381790713,0.1336633675987259,0
RSP.bk,SET,2025-02-04,Footwear & Accessories,Consumer Cyclical,1151736064.0,1.026,0.06852,0.7492287,28.272,0.05189,6.989,0.14,838395000.0,1298978000.0,81548185.0,2024-09-30,-53330500.0,0.051,0.5874043989240205,0.5213052956855911,1.7200000286102295,1.919999957084656,0.0708045771500648,0.0381534645567245,-0.046304445668552,4.957143061501639,12.285714490073069,0.2091525789145851,0.8958333682579307,0.5965116179846894,0
RT.bk,SET,2025-02-04,Engineering & Construction,Industrials,3338368768.0,0.037,0.03147,0.34979424,218.507,0.098570004,1.082,0.05,1859842000.0,308130000.0,243415406.0,2024-09-30,-140430500.0,0.0492,0.3832041726537563,0.859539474585226,0.3400000035762787,0.4600000083446502,0.0729144749774989,0.1122779288662399,-0.04206560441917,6.0600000715255735,6.800000071525574,0.1774510967465301,0.7391304291488995,0.108823528267108,2
S.bk,SET,2025-02-04,Resorts & Casinos,Consumer Cyclical,49663942656.0,0.382,0.01906,0.2758337,167.587,0.0146,1.186,0.06,56598122000.0,2973565000.0,2016000977.0,2024-09-30,197209500.0,-0.0076,-1.166649986057744,0.92354047863347,0.699999988079071,0.7200000286102295,0.0405928500474467,0.0338415962099579,0.0039708788600611,5.299999801317851,11.666666467984518,-0.1000014280839075,0.9722221670327386,0.5457142950077448,0
S11.bk,SET,2025-02-04,Rental & Leasing Services,Industrials,4731701760.0,0.133,-0.19943,0.37023115,102.593,-0.022809999,2.527,-0.08,3481037987.0,746928012.0,200755658.0,2024-09-30,200170534.0,0.1693,-0.4475362236059927,0.9436134280421036,2.0199999809265137,1.8200000524520876,0.0424277919832377,0.0474827985957036,0.0423041316112028,-23.58749976158142,-25.24999976158142,0.5642001346423148,1.1098900674233312,0.0658415847801131,0
SA.bk,SET,2025-02-04,Real Estate - Development,Real Estate,22430857216.0,0.342,0.10642,1.6655335,216.206,0.05204,1.755,0.3,8091254000.0,6726777000.0,456692000.0,2024-09-30,-19390500.0,0.0251,-2.9607984499563287,0.0885168797157412,7.349999904632568,7.650000095367432,0.0203599887245611,0.0308200192049807,-0.0008644564856918,23.35999968210856,24.49999968210856,-0.0827479482180556,0.9607842892817045,0.0465306128486401,0
